resto_id,resto_name,resto_type,resto_rating,rating_numbers,average_operation_hours,resto_address,check_payment,cash_payment_only,debit_card_payment,credit_card_payment,voucher_payment,phone_NFC_payment,dog_allowed,suitable_for_children,high_chair_facility,bar_facility,toilet_facility,netral_gender_toilet_facility,wifi_facility,paid_wifi_facility,free_wifi_facility,high_class_atmosphere,viral_atmosphere,comfortable_atmosphere,relaxed_atmosphere,sell_alcohol,sell_beer,sell_fast_food,sell_late_night_food,sell_organic_food,sell_cocktail,sell_coffee,all_you_can_eat,sell_halal_food,menu_for_childern,healty_menu,vegetarian_menu,sell_wine,contactless_deliverys_services,take_away,drive_through,dine_in,delivery,open_space
325,Aneka Masakan Bu TINI,Restoran,5.0,1,13.0,"Belakang Nasgor Petir, Jl. Sadewa, RT.02 RW01, Mijen, Kec. Mijen, Kota Semarang, Jawa Tengah 50219",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
330,BUKAN ANGKRINGAN BIASA,Kedai Sarapan & Makan Siang,5.0,10,11.0,"W8X7+FVW, Ngadirgo, Kec. Mijen, Kota Semarang, Jawa Tengah 50215",0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
331,Warung Makan Barokah Bu Wari,Restoran Jawa,5.0,1,10.0,"Jalan Raya Mijen Kios Nomor 2, Mijen, Kec. Mijen, Kota Semarang, Jawa Tengah 50215",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
333,Depot Makan Bu Susi,Restoran,5.0,6,16.0,"Perum Mijen Permai B 133, Mijen, Kec. Mijen, Kota Semarang, Jawa Tengah 50211",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
335,ABRA pecel lele,Restoran Pecel Lele,5.0,3,17.99524286,"W8X8+6GJ, Jl. Salyo, Wonolopo, Kec. Mijen, Kota Semarang, Jawa Tengah 50215",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
336,KEDAI SEMELEH,Restoran Cepat Saji,5.0,1,6.85714286,"Jl. Raya Mijen No.88-234, Mijen, Kec. Mijen, Kota Semarang, Jawa Tengah 50213",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
337,Warung Makan Tegal,Rumah Makan,2.8,4,23.9667,"W8X8+8VW, Mijen, Kec. Mijen, Kota Semarang, Jawa Tengah 50213",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
338,Kantin Bu To - Soto & Gado-gado,Kedai Sup,4.2,34,11.0,"W8V7+5HC, Mijen, Kec. Mijen, Kota Semarang, Jawa Tengah 50215",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
339,Warung Makan Tegal Bu Erni,Restoran Jawa,4.0,25,23.9667,"Jalan RM. Hadi Subeno No.120 Mijen Semarang Barat, Mijen, Kec. Mijen, Kota Semarang, Jawa Tengah 50213",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
340,CHAKRII THAITEA MIJEN,Restoran,5.0,4,11.25,"depan Toko Altan jl. Raya mijen 216 RT2 RW9 Wonolopo Mijen, sebelah pasar, Mijen, Kec. Mijen, Kota Semarang, Jawa Tengah 50215",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
342,Kopi Pak Tjarik,Restoran,4.5,711,14.0,"Jl. Raya Kaligetas, Jatibarang, Kec. Mijen, Kota Semarang, Jawa Tengah 50519",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
344,"Warung Makan, Geprek Penyet Farysa, Wonolopo Mijen Semarang",Warung nasi,4.8,5,13.0,"Graha Cipta Pesona B/17, RT.5/RW.4, Wonolopo, Kec. Mijen, Kota Semarang, Jawa Tengah 50215",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
346,Ayam Penyet & Geprek Barokah,Restoran ayam penyet,4.5,2,12.0,"W8X9+PQW, Mijen, Kec. Mijen, Kota Semarang, Jawa Tengah 50213",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
347,Kedai Alinda,Rumah Makan,2.0,2,13.0,"W8X9+HCX, Jalan Raya Rm Hadi Suebeno, Mijen, Kec. Mijen, Kota Semarang, Jawa Tengah 50213",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
349,Es Nyoklat,Rumah Makan,5.0,2,10.0,"W8X8+6R8, Jalan Raya Rm Hadi Suebeno Mijen, Mijen, Kec. Mijen, Kota Semarang, Jawa Tengah 50519",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
350,Izzoel Kebab Mijen,Toko Kebab,4.9,14,6.5,"Jl. Raya Mijen No.125, Mijen, Kec. Mijen, Kota Semarang, Jawa Tengah 50519",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
352,pawon mak'E,Restoran Nasi Uduk,5.0,1,5.71428571,"W8X8+598, Wonolopo, Kec. Mijen, Kota Semarang, Jawa Tengah 50215",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
355,Bakmi Jowo Bagong Samiyo,Restoran Mie,4.5,130,17.0,"W8X9+J7W, Jl. Raya Mijen, Mijen, Kec. Mijen, Kota Semarang, Jawa Tengah 50213",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
361,Mak Nyiuus Resto & Coffee,Restoran Masakan Ayam,5.0,12,11.5,"Jl. Prof. Dr. Hamka No.4, RT.4/RW.9, Purwoyoso, Kec. Ngaliyan, Kota Semarang, Jawa Tengah 50184",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
362,Commoro Resto,Restoran Keluarga,4.5,536,12.0,"Jl. Gajah Mungkur Selatan No.15b, Petompon, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50232",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
363,Karnousfood,Restoran Keluarga,5.0,1,17.37381429,"Jl. Prof. Dr. Hamka No.15, Ngaliyan, Kec. Ngaliyan, Kota Semarang, Jawa Tengah 50181",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
364,SPRING RESTO & CAFE,Restoran,4.3,3,16.0,"Jl. Lamongan II No.1, Bendan Ngisor, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50233",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
365,KEMANGI,Restoran Indonesia,4.6,90,14.0,"Jl. Kelud Raya No.78a, Bendan Ngisor, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50237",0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
367,Horapa Seafood & Thai Kitchen,Restoran Thailand,4.6,1582,10.28571429,"Jl. Gajah Mungkur Selatan No.15A, Petompon, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50232",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
370,Pesta Keboen Restoran,Restoran Indonesia,4.5,3497,11.0,"Jl. Veteran No.29, Lempongsari, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50231",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
371,Menoreh timur III No.6,Restoran Mie,5.0,1,5.28571429,"Jl. Menoreh Tim. III No.8, Sampangan, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50232",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
372,Ayam Goreng Bakar Ningrum Semarang,Restoran takeaway ayam goreng,5.0,7,8.78571429,"Jl. Sriwibowo Utara VIII No.59, RT.5/RW.3, Purwoyoso, Kec. Ngaliyan, Kota Semarang, Jawa Tengah 50184",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
373,MENSA The Table,Restoran,4.8,743,11.0,"Forme Building, Jl. Tumpang Raya No.54, Gajahmungkur, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50232",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
374,Warung Makan Eco,Restoran Jawa,4.8,4,7.0,"Jl. Menoreh Raya No.14, Sampangan, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50232",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
375,Rumah Makan Pincuran,Restoran Padang,5.0,11,12.5,"X9RW+7GW, Jl. Lamongan Raya, Sampangan, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50232",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
377,Abu A Resto Makanan Arab,Restoran,4.7,199,11.42857143,"Jl. Kendeng I No.8, Bendan Ngisor, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50233",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
378,"Sop Buntut, Ayam Goreng & Iga Bakar Pak To",Restoran Masakan Ayam,4.5,1598,13.0,"XCR8+V78, Jl. Sultan Agung, Gajahmungkur, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50232",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
379,WAROENG NDESO,Rumah Makan,5.0,5,20.54288571,"Jl. Pegandan I No.8, RT.1/RW.1, Sampangan, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50236",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
380,Grasia Resto Semarang,Restoran,4.5,36,23.9667,"Jl. Letnan Jenderal S. Parman No.29, Bendungan, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50231",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
382,Warung Makan BERKAH 96,Restoran Jawa,4.3,12,14.0,"Jl. Menoreh Raya No.15, Sampangan, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50232",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
383,Bakso Jambul,Restoran Bakso,4.6,208,11.0,"X9VW+CCH, Jl. Kelud Raya, Bendan Ngisor, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50236",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
384,The Tavern,Restoran Steak,4.7,5606,12.0,"Jl. Rinjani No.1, Jawa Tengah, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50232",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
385,Waroeng Djadoel,Restoran,4.5,15,12.0,"282V+96P, Jl. Prof. Dr. Hamka, Ngaliyan, Kec. Ngaliyan, Kota Semarang, Jawa Tengah 50181",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
387,Rumah Makan Selera Indonesia,Restoran Prasmanan,4.5,1051,11.57142857,"Jl. Sultan Agung No.117, Gajahmungkur, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50232",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
388,Warung Makan Bu Kardi,Restoran Jawa,5.0,1,6.0,"Jl. Menoreh Raya No.26, Sampangan, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50236",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
389,Chicken House Gajahmungkur,Restoran Masakan Ayam,5.0,4,10.42857143,"Jl. Cikurai Raya No.410, Gajahmungkur, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50232",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
390,Warung Makan Bu Sri Menoreh,Restoran Jawa,4.6,164,9.0,"Jl. Menoreh Utara IX No.1, Sampangan, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50232",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
391,Kokoaku gajahmungkur semarang,Restoran,5.0,1,3.0,"Jl. Karangrejo I No.53A, Karangrejo, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50231",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
392,Warung Murni,Restoran Masakan Ayam,4.6,18,15.0,"Jalan Jl. Lamongan Bar. X, RT.002/RW.005, Sampangan, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50236",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
393,Nusantaraku Restaurant,Restoran,4.1,105,11.0,"Jl. Teuku Umar No.25B, Karangrejo, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50231",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
394,Pondok Makan Kurnia Rasa 1,Kedai Sarapan & Makan Siang,4.7,37,9.5,"X9QW+H9H, Jl. Lamongan Raya, Bendan Ngisor, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50232",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
395,Gigglebox Cafe & Resto,Restoran Eropa,4.5,1189,10.42857143,"Jl. Muria No.1, Lempongsari, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50231",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
397,Chung Gi Wa,Restoran Barbeque Korea,4.5,1509,12.0,"Jl. Sultan Agung No.69, Gajahmungkur, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50232",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
398,Restoran Kampung Laut Semarang,Restoran Seafood,4.4,18193,11.0,"Puri Maerokoco Tawang Mas, Jl. Anjasmoro Raya, Tawangsari, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50144",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
400,Ayam Bakar dan Penyet Mas Ilham,Restoran Masakan Ayam,4.6,399,7.0,"Jl. Menoreh Raya No.35, Sampangan, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50236",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
401,Warung Mangut belut Hj. Nasimah Sampangan,Restoran Jawa,4.4,2044,7.71428571,"Jl. Menoreh Raya No.10B, Sampangan, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50232",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
402,Lind's Ice Cream & Resto,Toko Es Krim,4.5,3712,12.42857143,"Jl. Papandayan No.99, Gajahmungkur, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50232",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
403,TAKEAWAY FOOD,Restoran Pesan-Bawa,4.6,15,9.0,"Jl. Kendeng Bar. No.21, Sampangan, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50232",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
405,Bakso Sedep,Restoran Bakso,4.5,23,11.0,"X9PW+X4M, Bendan Ngisor, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50232",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
406,Ayam geprek Nampolz food,Restoran ayam penyet,5.0,5,12.0,"Jl. Sampangan Baru No.b14, Bendan Ngisor, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50233",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
